index,page,link,partition_key,file_name,file_extension,file_size_bytes,modified_at,external_id,download_link
0,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-877c5b52ef78/link,2019-06-01,part-00000-tid-2925965033050433930-4f5dd40c-074c-416f-b984-4fec6d5aabca-32490-1-c000.snappy.parquet,.snappy.parquet,415821464,2025-02-11T18:44:34.696000+00:00,dwll_019811f6-8eab-7bf0-a6ce-877c5b52ef78,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-877c5b52ef78/link
1,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-878469368650/link,2019-06-01,part-00001-tid-2925965033050433930-4f5dd40c-074c-416f-b984-4fec6d5aabca-32491-1-c000.snappy.parquet,.snappy.parquet,466387635,2025-02-11T18:48:33.991000+00:00,dwll_019811f6-8eab-7bf0-a6ce-878469368650,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-878469368650/link
2,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-879efe27787c/link,2019-06-01,part-00002-tid-2925965033050433930-4f5dd40c-074c-416f-b984-4fec6d5aabca-32492-1-c000.snappy.parquet,.snappy.parquet,413955168,2025-02-11T18:53:00.413000+00:00,dwll_019811f6-8eab-7bf0-a6ce-879efe27787c,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-879efe27787c/link
3,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-87ae6e625761/link,2019-06-01,part-00003-tid-2925965033050433930-4f5dd40c-074c-416f-b984-4fec6d5aabca-32493-1-c000.snappy.parquet,.snappy.parquet,464900924,2025-02-11T18:55:46.239000+00:00,dwll_019811f6-8eab-7bf0-a6ce-87ae6e625761,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-87ae6e625761/link
4,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-87b98cfd62a2/link,2019-06-01,part-00004-tid-2925965033050433930-4f5dd40c-074c-416f-b984-4fec6d5aabca-32494-1-c000.snappy.parquet,.snappy.parquet,464230708,2025-02-11T18:58:57.660000+00:00,dwll_019811f6-8eab-7bf0-a6ce-87b98cfd62a2,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-87b98cfd62a2/link
5,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-87cb25b4c270/link,2019-06-01,part-00005-tid-2925965033050433930-4f5dd40c-074c-416f-b984-4fec6d5aabca-32495-1-c000.snappy.parquet,.snappy.parquet,412565639,2025-02-11T18:44:34.648000+00:00,dwll_019811f6-8eab-7bf0-a6ce-87cb25b4c270,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-87cb25b4c270/link
6,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-87decde73077/link,2019-06-01,part-00006-tid-2925965033050433930-4f5dd40c-074c-416f-b984-4fec6d5aabca-32496-1-c000.snappy.parquet,.snappy.parquet,463444529,2025-02-11T18:48:34.126000+00:00,dwll_019811f6-8eab-7bf0-a6ce-87decde73077,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-87decde73077/link
7,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-87e7abe72417/link,2019-06-01,part-00007-tid-2925965033050433930-4f5dd40c-074c-416f-b984-4fec6d5aabca-32497-1-c000.snappy.parquet,.snappy.parquet,411760672,2025-02-11T18:52:43.409000+00:00,dwll_019811f6-8eab-7bf0-a6ce-87e7abe72417,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-87e7abe72417/link
8,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-87f2c118bd10/link,2019-06-01,part-00008-tid-2925965033050433930-4f5dd40c-074c-416f-b984-4fec6d5aabca-32498-1-c000.snappy.parquet,.snappy.parquet,461967977,2025-02-11T18:55:46.634000+00:00,dwll_019811f6-8eab-7bf0-a6ce-87f2c118bd10,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-87f2c118bd10/link
9,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-880369882bdc/link,2019-06-01,part-00009-tid-2925965033050433930-4f5dd40c-074c-416f-b984-4fec6d5aabca-32499-1-c000.snappy.parquet,.snappy.parquet,426929444,2025-02-11T18:44:36.045000+00:00,dwll_019811f6-8eab-7bf0-a6ce-880369882bdc,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-880369882bdc/link
10,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-8817b1f85a9a/link,2019-06-02,part-00000-tid-6321681509804701032-e35d6226-db91-4d92-8833-5aacd231ba24-32693-1-c000.snappy.parquet,.snappy.parquet,388173663,2025-02-11T18:48:34.569000+00:00,dwll_019811f6-8eab-7bf0-a6ce-8817b1f85a9a,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-8817b1f85a9a/link
11,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-882f1eda8d0c/link,2019-06-02,part-00001-tid-6321681509804701032-e35d6226-db91-4d92-8833-5aacd231ba24-32694-1-c000.snappy.parquet,.snappy.parquet,435471853,2025-02-11T18:52:43.864000+00:00,dwll_019811f6-8eab-7bf0-a6ce-882f1eda8d0c,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-882f1eda8d0c/link
12,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-883084a8e226/link,2019-06-02,part-00002-tid-6321681509804701032-e35d6226-db91-4d92-8833-5aacd231ba24-32695-1-c000.snappy.parquet,.snappy.parquet,386112827,2025-02-11T18:55:46.891000+00:00,dwll_019811f6-8eab-7bf0-a6ce-883084a8e226,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-883084a8e226/link
13,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-884b74884a42/link,2019-06-02,part-00003-tid-6321681509804701032-e35d6226-db91-4d92-8833-5aacd231ba24-32696-1-c000.snappy.parquet,.snappy.parquet,434477039,2025-02-11T18:58:58.614000+00:00,dwll_019811f6-8eab-7bf0-a6ce-884b74884a42,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-884b74884a42/link
14,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-885fd2a247d0/link,2019-06-02,part-00004-tid-6321681509804701032-e35d6226-db91-4d92-8833-5aacd231ba24-32697-1-c000.snappy.parquet,.snappy.parquet,433905280,2025-02-11T18:44:36.334000+00:00,dwll_019811f6-8eab-7bf0-a6ce-885fd2a247d0,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-885fd2a247d0/link
15,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-8864c2def1e1/link,2019-06-02,part-00005-tid-6321681509804701032-e35d6226-db91-4d92-8833-5aacd231ba24-32698-1-c000.snappy.parquet,.snappy.parquet,384836421,2025-02-11T18:48:35.164000+00:00,dwll_019811f6-8eab-7bf0-a6ce-8864c2def1e1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-8864c2def1e1/link
16,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-8877190db4d9/link,2019-06-02,part-00006-tid-6321681509804701032-e35d6226-db91-4d92-8833-5aacd231ba24-32699-1-c000.snappy.parquet,.snappy.parquet,432938484,2025-02-11T18:52:44.246000+00:00,dwll_019811f6-8eab-7bf0-a6ce-8877190db4d9,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-8877190db4d9/link
17,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-888fb6758872/link,2019-06-02,part-00007-tid-6321681509804701032-e35d6226-db91-4d92-8833-5aacd231ba24-32700-1-c000.snappy.parquet,.snappy.parquet,383905225,2025-02-11T18:55:47.141000+00:00,dwll_019811f6-8eab-7bf0-a6ce-888fb6758872,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-888fb6758872/link
18,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-88926128742e/link,2019-06-02,part-00008-tid-6321681509804701032-e35d6226-db91-4d92-8833-5aacd231ba24-32701-1-c000.snappy.parquet,.snappy.parquet,431895505,2025-02-11T18:58:59.055000+00:00,dwll_019811f6-8eab-7bf0-a6ce-88926128742e,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-88926128742e/link
19,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-88a90df098fc/link,2019-06-02,part-00009-tid-6321681509804701032-e35d6226-db91-4d92-8833-5aacd231ba24-32702-1-c000.snappy.parquet,.snappy.parquet,398365005,2025-02-11T18:48:52.897000+00:00,dwll_019811f6-8eab-7bf0-a6ce-88a90df098fc,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-88a90df098fc/link
20,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-88bd1592e9ec/link,2019-06-03,part-00000-tid-7176975734071871837-7595d2c8-3865-4a77-9e1c-54e1864e6b95-32889-1-c000.snappy.parquet,.snappy.parquet,385825538,2025-02-11T18:52:44.674000+00:00,dwll_019811f6-8eab-7bf0-a6ce-88bd1592e9ec,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-88bd1592e9ec/link
21,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-88cd35b155ea/link,2019-06-03,part-00001-tid-7176975734071871837-7595d2c8-3865-4a77-9e1c-54e1864e6b95-32890-1-c000.snappy.parquet,.snappy.parquet,433084007,2025-02-11T18:55:47.690000+00:00,dwll_019811f6-8eab-7bf0-a6ce-88cd35b155ea,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-88cd35b155ea/link
22,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-88da00305289/link,2019-06-03,part-00002-tid-7176975734071871837-7595d2c8-3865-4a77-9e1c-54e1864e6b95-32891-1-c000.snappy.parquet,.snappy.parquet,383698290,2025-02-11T19:00:02.449000+00:00,dwll_019811f6-8eab-7bf0-a6ce-88da00305289,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-88da00305289/link
23,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-88e3ee9613cd/link,2019-06-03,part-00003-tid-7176975734071871837-7595d2c8-3865-4a77-9e1c-54e1864e6b95-32892-1-c000.snappy.parquet,.snappy.parquet,431666766,2025-02-11T18:44:37.050000+00:00,dwll_019811f6-8eab-7bf0-a6ce-88e3ee9613cd,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-88e3ee9613cd/link
24,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-88f4fe2a9f20/link,2019-06-03,part-00004-tid-7176975734071871837-7595d2c8-3865-4a77-9e1c-54e1864e6b95-32893-1-c000.snappy.parquet,.snappy.parquet,431506337,2025-02-11T18:48:35.679000+00:00,dwll_019811f6-8eab-7bf0-a6ce-88f4fe2a9f20,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-88f4fe2a9f20/link
25,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-890928057d22/link,2019-06-03,part-00005-tid-7176975734071871837-7595d2c8-3865-4a77-9e1c-54e1864e6b95-32894-1-c000.snappy.parquet,.snappy.parquet,382759477,2025-02-11T18:52:45.088000+00:00,dwll_019811f6-8eab-7bf0-a6ce-890928057d22,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-890928057d22/link
26,1,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-891a04240389/link,2019-06-03,part-00006-tid-7176975734071871837-7595d2c8-3865-4a77-9e1c-54e1864e6b95-32895-1-c000.snappy.parquet,.snappy.parquet,430545906,2025-02-11T18:55:47.960000+00:00,dwll_019811f6-8eab-7bf0-a6ce-891a04240389,https://app.deweydata.io/api/v1/downloads/019811f6-8eab-7bf0-a6ce-891a04240389/link
