index,page,link,partition_key,file_name,file_extension,file_size_bytes,modified_at,external_id,download_link,partition_key_dt,date,is_weekday,year,month,date_dt
0,1,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-afc36abe345b/link,2024-03-01,part-00000-tid-3272492224333354752-279a0153-87e4-40fb-96c3-93c9c6f5c28f-26942-1-c000.snappy.parquet,.snappy.parquet,7734601,2025-02-11T19:15:47.062000+00:00,dwll_01980a1a-d2da-70d0-9796-afc36abe345b,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-afc36abe345b/link,2024-03-01,2024-03-01,True,2024,3,2024-03-01
1,1,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-afd69f831ec6/link,2024-03-01,part-00001-tid-3272492224333354752-279a0153-87e4-40fb-96c3-93c9c6f5c28f-26943-1-c000.snappy.parquet,.snappy.parquet,7743297,2025-02-11T19:17:45.159000+00:00,dwll_01980a1a-d2da-70d0-9796-afd69f831ec6,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-afd69f831ec6/link,2024-03-01,2024-03-01,True,2024,3,2024-03-01
2,1,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-afeffb2d7764/link,2024-03-01,part-00002-tid-3272492224333354752-279a0153-87e4-40fb-96c3-93c9c6f5c28f-26944-1-c000.snappy.parquet,.snappy.parquet,7725511,2025-02-11T19:11:44.661000+00:00,dwll_01980a1a-d2da-70d0-9796-afeffb2d7764,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-afeffb2d7764/link,2024-03-01,2024-03-01,True,2024,3,2024-03-01
3,1,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-aff59d088884/link,2024-03-01,part-00003-tid-3272492224333354752-279a0153-87e4-40fb-96c3-93c9c6f5c28f-26945-1-c000.snappy.parquet,.snappy.parquet,7828166,2025-02-11T19:13:48.139000+00:00,dwll_01980a1a-d2da-70d0-9796-aff59d088884,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-aff59d088884/link,2024-03-01,2024-03-01,True,2024,3,2024-03-01
4,1,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-b00841e8b1ab/link,2024-03-01,part-00004-tid-3272492224333354752-279a0153-87e4-40fb-96c3-93c9c6f5c28f-26946-1-c000.snappy.parquet,.snappy.parquet,7611622,2025-02-11T19:14:44.089000+00:00,dwll_01980a1a-d2da-70d0-9796-b00841e8b1ab,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-b00841e8b1ab/link,2024-03-01,2024-03-01,True,2024,3,2024-03-01
5,1,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-b015bc2bb4e5/link,2024-03-01,part-00005-tid-3272492224333354752-279a0153-87e4-40fb-96c3-93c9c6f5c28f-26947-1-c000.snappy.parquet,.snappy.parquet,7762789,2025-02-11T19:15:47.011000+00:00,dwll_01980a1a-d2da-70d0-9796-b015bc2bb4e5,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-b015bc2bb4e5/link,2024-03-01,2024-03-01,True,2024,3,2024-03-01
6,1,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-b02c3dc1c940/link,2024-03-01,part-00006-tid-3272492224333354752-279a0153-87e4-40fb-96c3-93c9c6f5c28f-26948-1-c000.snappy.parquet,.snappy.parquet,7726206,2025-02-11T19:17:23.484000+00:00,dwll_01980a1a-d2da-70d0-9796-b02c3dc1c940,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-b02c3dc1c940/link,2024-03-01,2024-03-01,True,2024,3,2024-03-01
7,1,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-b037436bb5af/link,2024-03-01,part-00007-tid-3272492224333354752-279a0153-87e4-40fb-96c3-93c9c6f5c28f-26949-1-c000.snappy.parquet,.snappy.parquet,7725796,2025-02-11T19:11:44.592000+00:00,dwll_01980a1a-d2da-70d0-9796-b037436bb5af,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-b037436bb5af/link,2024-03-01,2024-03-01,True,2024,3,2024-03-01
8,1,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-b0434674932b/link,2024-03-01,part-00008-tid-3272492224333354752-279a0153-87e4-40fb-96c3-93c9c6f5c28f-26950-1-c000.snappy.parquet,.snappy.parquet,7721484,2025-02-11T19:14:44.174000+00:00,dwll_01980a1a-d2da-70d0-9796-b0434674932b,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-b0434674932b/link,2024-03-01,2024-03-01,True,2024,3,2024-03-01
9,1,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-b0524b19b85b/link,2024-03-01,part-00009-tid-3272492224333354752-279a0153-87e4-40fb-96c3-93c9c6f5c28f-26951-1-c000.snappy.parquet,.snappy.parquet,7795094,2025-02-11T19:15:47.032000+00:00,dwll_01980a1a-d2da-70d0-9796-b0524b19b85b,https://app.deweydata.io/api/v1/downloads/01980a1a-d2da-70d0-9796-b0524b19b85b/link,2024-03-01,2024-03-01,True,2024,3,2024-03-01
