index,page,link,partition_key,file_name,file_extension,file_size_bytes,modified_at,external_id,download_link,partition_key_dt,date,is_weekday,year,month,date_dt
0,1,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d06ff95c2e7d/link,2022-06-01,part-00000-tid-2034902118864352392-973ebf7f-3125-46ea-a712-09f3d3e2ea64-19889-1-c000.snappy.parquet,.snappy.parquet,109226200,2025-02-11T18:44:23.635000+00:00,dwll_01980e6a-ac7e-7270-bd0c-d06ff95c2e7d,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d06ff95c2e7d/link,2022-06-01,2022-06-01,True,2022,6,2022-06-01
1,1,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d073d5d759c9/link,2022-06-01,part-00001-tid-2034902118864352392-973ebf7f-3125-46ea-a712-09f3d3e2ea64-19897-1-c000.snappy.parquet,.snappy.parquet,96294021,2025-02-11T18:47:59.829000+00:00,dwll_01980e6a-ac7e-7270-bd0c-d073d5d759c9,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d073d5d759c9/link,2022-06-01,2022-06-01,True,2022,6,2022-06-01
2,1,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d08f45f30bfd/link,2022-06-01,part-00002-tid-2034902118864352392-973ebf7f-3125-46ea-a712-09f3d3e2ea64-19895-1-c000.snappy.parquet,.snappy.parquet,128549702,2025-02-11T18:52:02.548000+00:00,dwll_01980e6a-ac7e-7270-bd0c-d08f45f30bfd,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d08f45f30bfd/link,2022-06-01,2022-06-01,True,2022,6,2022-06-01
3,1,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d091218a9331/link,2022-06-01,part-00003-tid-2034902118864352392-973ebf7f-3125-46ea-a712-09f3d3e2ea64-19892-1-c000.snappy.parquet,.snappy.parquet,104168197,2025-02-11T18:55:18.455000+00:00,dwll_01980e6a-ac7e-7270-bd0c-d091218a9331,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d091218a9331/link,2022-06-01,2022-06-01,True,2022,6,2022-06-01
4,1,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d0a91be6e587/link,2022-06-01,part-00004-tid-2034902118864352392-973ebf7f-3125-46ea-a712-09f3d3e2ea64-19890-1-c000.snappy.parquet,.snappy.parquet,123033088,2025-02-11T18:58:32.227000+00:00,dwll_01980e6a-ac7e-7270-bd0c-d0a91be6e587,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d0a91be6e587/link,2022-06-01,2022-06-01,True,2022,6,2022-06-01
5,1,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d0b124d4f297/link,2022-06-01,part-00005-tid-2034902118864352392-973ebf7f-3125-46ea-a712-09f3d3e2ea64-19894-1-c000.snappy.parquet,.snappy.parquet,145533320,2025-02-11T18:44:23.579000+00:00,dwll_01980e6a-ac7e-7270-bd0c-d0b124d4f297,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d0b124d4f297/link,2022-06-01,2022-06-01,True,2022,6,2022-06-01
6,1,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d0cb61ed6c37/link,2022-06-01,part-00006-tid-2034902118864352392-973ebf7f-3125-46ea-a712-09f3d3e2ea64-19896-1-c000.snappy.parquet,.snappy.parquet,165953557,2025-02-11T18:47:59.823000+00:00,dwll_01980e6a-ac7e-7270-bd0c-d0cb61ed6c37,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d0cb61ed6c37/link,2022-06-01,2022-06-01,True,2022,6,2022-06-01
7,1,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d0d7ab9991c9/link,2022-06-01,part-00007-tid-2034902118864352392-973ebf7f-3125-46ea-a712-09f3d3e2ea64-19888-1-c000.snappy.parquet,.snappy.parquet,110355655,2025-02-11T18:52:02.558000+00:00,dwll_01980e6a-ac7e-7270-bd0c-d0d7ab9991c9,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d0d7ab9991c9/link,2022-06-01,2022-06-01,True,2022,6,2022-06-01
8,1,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d0eaa7b26bd0/link,2022-06-01,part-00008-tid-2034902118864352392-973ebf7f-3125-46ea-a712-09f3d3e2ea64-19893-1-c000.snappy.parquet,.snappy.parquet,113234837,2025-02-11T18:55:18.483000+00:00,dwll_01980e6a-ac7e-7270-bd0c-d0eaa7b26bd0,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d0eaa7b26bd0/link,2022-06-01,2022-06-01,True,2022,6,2022-06-01
9,1,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d0f150bd788c/link,2022-06-01,part-00009-tid-2034902118864352392-973ebf7f-3125-46ea-a712-09f3d3e2ea64-19891-1-c000.snappy.parquet,.snappy.parquet,138734936,2025-02-11T18:44:23.664000+00:00,dwll_01980e6a-ac7e-7270-bd0c-d0f150bd788c,https://app.deweydata.io/api/v1/downloads/01980e6a-ac7e-7270-bd0c-d0f150bd788c/link,2022-06-01,2022-06-01,True,2022,6,2022-06-01
