index,page,link,partition_key,file_name,file_extension,file_size_bytes,modified_at,external_id,download_link,partition_key_dt,date,is_weekday,year,month,date_dt
0,1,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-83b192947fc0/link,2019-04-01,part-00000-tid-3919788772159641620-4882936c-07c7-4600-a766-087695e28643-18483-1-c000.snappy.parquet,.snappy.parquet,367703577,2025-02-11T19:05:01.815000+00:00,dwll_01981251-7e6c-7330-8d9b-83b192947fc0,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-83b192947fc0/link,2019-04-01,2019-04-01,True,2019,4,2019-04-01
1,1,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-83cc13d36f7f/link,2019-04-01,part-00001-tid-3919788772159641620-4882936c-07c7-4600-a766-087695e28643-18484-1-c000.snappy.parquet,.snappy.parquet,412858269,2025-02-11T18:46:22.327000+00:00,dwll_01981251-7e6c-7330-8d9b-83cc13d36f7f,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-83cc13d36f7f/link,2019-04-01,2019-04-01,True,2019,4,2019-04-01
2,1,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-83ddd3fc3993/link,2019-04-01,part-00002-tid-3919788772159641620-4882936c-07c7-4600-a766-087695e28643-18485-1-c000.snappy.parquet,.snappy.parquet,366075724,2025-02-11T18:50:41.920000+00:00,dwll_01981251-7e6c-7330-8d9b-83ddd3fc3993,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-83ddd3fc3993/link,2019-04-01,2019-04-01,True,2019,4,2019-04-01
3,1,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-83ef55f00965/link,2019-04-01,part-00003-tid-3919788772159641620-4882936c-07c7-4600-a766-087695e28643-18486-1-c000.snappy.parquet,.snappy.parquet,411379460,2025-02-11T18:54:04.270000+00:00,dwll_01981251-7e6c-7330-8d9b-83ef55f00965,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-83ef55f00965/link,2019-04-01,2019-04-01,True,2019,4,2019-04-01
4,1,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-83f1379f55d6/link,2019-04-01,part-00004-tid-3919788772159641620-4882936c-07c7-4600-a766-087695e28643-18487-1-c000.snappy.parquet,.snappy.parquet,411305624,2025-02-11T18:57:19.115000+00:00,dwll_01981251-7e6c-7330-8d9b-83f1379f55d6,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-83f1379f55d6/link,2019-04-01,2019-04-01,True,2019,4,2019-04-01
5,1,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-840229ed9bac/link,2019-04-01,part-00005-tid-3919788772159641620-4882936c-07c7-4600-a766-087695e28643-18488-1-c000.snappy.parquet,.snappy.parquet,364711901,2025-02-11T19:05:01.822000+00:00,dwll_01981251-7e6c-7330-8d9b-840229ed9bac,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-840229ed9bac/link,2019-04-01,2019-04-01,True,2019,4,2019-04-01
6,1,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-8419f236bef8/link,2019-04-01,part-00006-tid-3919788772159641620-4882936c-07c7-4600-a766-087695e28643-18489-1-c000.snappy.parquet,.snappy.parquet,410281981,2025-02-11T18:46:22.323000+00:00,dwll_01981251-7e6c-7330-8d9b-8419f236bef8,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-8419f236bef8/link,2019-04-01,2019-04-01,True,2019,4,2019-04-01
7,1,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-8422c290c211/link,2019-04-01,part-00007-tid-3919788772159641620-4882936c-07c7-4600-a766-087695e28643-18490-1-c000.snappy.parquet,.snappy.parquet,363838398,2025-02-11T18:50:41.893000+00:00,dwll_01981251-7e6c-7330-8d9b-8422c290c211,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-8422c290c211/link,2019-04-01,2019-04-01,True,2019,4,2019-04-01
8,1,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-843d37df3d47/link,2019-04-01,part-00008-tid-3919788772159641620-4882936c-07c7-4600-a766-087695e28643-18491-1-c000.snappy.parquet,.snappy.parquet,409098056,2025-02-11T18:54:04.336000+00:00,dwll_01981251-7e6c-7330-8d9b-843d37df3d47,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-843d37df3d47/link,2019-04-01,2019-04-01,True,2019,4,2019-04-01
9,1,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-84433c5089fd/link,2019-04-01,part-00009-tid-3919788772159641620-4882936c-07c7-4600-a766-087695e28643-18492-1-c000.snappy.parquet,.snappy.parquet,377624546,2025-02-11T19:05:01.813000+00:00,dwll_01981251-7e6c-7330-8d9b-84433c5089fd,https://app.deweydata.io/api/v1/downloads/01981251-7e6c-7330-8d9b-84433c5089fd/link,2019-04-01,2019-04-01,True,2019,4,2019-04-01
