index,page,link,partition_key,file_name,file_extension,file_size_bytes,modified_at,external_id,download_link,partition_key_dt,date,is_weekday,year,month,date_dt
40,1,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bb451be2e455/link,2020-01-05,part-00000-tid-6255877979415040102-a68b540e-5843-4c5c-831e-1794de954b09-1379-1-c000.snappy.parquet,.snappy.parquet,418944856,2025-02-11T18:49:11.128000+00:00,dwll_019810ad-bd47-7660-ab3f-bb451be2e455,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bb451be2e455/link,2020-01-05,2020-01-05,False,2020,1,2020-01-05
41,1,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bb5119828124/link,2020-01-05,part-00001-tid-6255877979415040102-a68b540e-5843-4c5c-831e-1794de954b09-1380-1-c000.snappy.parquet,.snappy.parquet,469922688,2025-02-11T18:52:56.429000+00:00,dwll_019810ad-bd47-7660-ab3f-bb5119828124,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bb5119828124/link,2020-01-05,2020-01-05,False,2020,1,2020-01-05
42,1,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bb65d98e0721/link,2020-01-05,part-00002-tid-6255877979415040102-a68b540e-5843-4c5c-831e-1794de954b09-1381-1-c000.snappy.parquet,.snappy.parquet,417410536,2025-02-11T18:56:05.918000+00:00,dwll_019810ad-bd47-7660-ab3f-bb65d98e0721,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bb65d98e0721/link,2020-01-05,2020-01-05,False,2020,1,2020-01-05
43,1,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bb7169463501/link,2020-01-05,part-00003-tid-6255877979415040102-a68b540e-5843-4c5c-831e-1794de954b09-1382-1-c000.snappy.parquet,.snappy.parquet,468315708,2025-02-11T18:59:50.999000+00:00,dwll_019810ad-bd47-7660-ab3f-bb7169463501,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bb7169463501/link,2020-01-05,2020-01-05,False,2020,1,2020-01-05
44,1,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bb8a6b5aead3/link,2020-01-05,part-00004-tid-6255877979415040102-a68b540e-5843-4c5c-831e-1794de954b09-1383-1-c000.snappy.parquet,.snappy.parquet,467813994,2025-02-11T18:45:10.145000+00:00,dwll_019810ad-bd47-7660-ab3f-bb8a6b5aead3,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bb8a6b5aead3/link,2020-01-05,2020-01-05,False,2020,1,2020-01-05
45,1,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bb9e43792299/link,2020-01-05,part-00005-tid-6255877979415040102-a68b540e-5843-4c5c-831e-1794de954b09-1384-1-c000.snappy.parquet,.snappy.parquet,415652994,2025-02-11T18:49:11.109000+00:00,dwll_019810ad-bd47-7660-ab3f-bb9e43792299,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bb9e43792299/link,2020-01-05,2020-01-05,False,2020,1,2020-01-05
46,1,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bbab0b89c658/link,2020-01-05,part-00006-tid-6255877979415040102-a68b540e-5843-4c5c-831e-1794de954b09-1385-1-c000.snappy.parquet,.snappy.parquet,467045854,2025-02-11T18:52:56.423000+00:00,dwll_019810ad-bd47-7660-ab3f-bbab0b89c658,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bbab0b89c658/link,2020-01-05,2020-01-05,False,2020,1,2020-01-05
47,1,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bbb581c7c17c/link,2020-01-05,part-00007-tid-6255877979415040102-a68b540e-5843-4c5c-831e-1794de954b09-1386-1-c000.snappy.parquet,.snappy.parquet,414842947,2025-02-11T18:56:05.915000+00:00,dwll_019810ad-bd47-7660-ab3f-bbb581c7c17c,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bbb581c7c17c/link,2020-01-05,2020-01-05,False,2020,1,2020-01-05
48,1,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bbc8995201f1/link,2020-01-05,part-00008-tid-6255877979415040102-a68b540e-5843-4c5c-831e-1794de954b09-1387-1-c000.snappy.parquet,.snappy.parquet,466031896,2025-02-11T19:00:08.049000+00:00,dwll_019810ad-bd47-7660-ab3f-bbc8995201f1,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bbc8995201f1/link,2020-01-05,2020-01-05,False,2020,1,2020-01-05
49,1,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bbde95a923d3/link,2020-01-05,part-00009-tid-6255877979415040102-a68b540e-5843-4c5c-831e-1794de954b09-1388-1-c000.snappy.parquet,.snappy.parquet,430331053,2025-02-11T18:52:56.476000+00:00,dwll_019810ad-bd47-7660-ab3f-bbde95a923d3,https://app.deweydata.io/api/v1/downloads/019810ad-bd47-7660-ab3f-bbde95a923d3/link,2020-01-05,2020-01-05,False,2020,1,2020-01-05
210,5,https://app.deweydata.io/api/v1/downloads/019810ad-e58f-7d12-86b9-79ee87fb05ca/link,2020-01-22,part-00000-tid-7266976242521856861-bcb5c004-3529-4d22-99bc-86a85a30b4b6-5839-1-c000.snappy.parquet,.snappy.parquet,446149886,2025-02-11T18:45:12.153000+00:00,dwll_019810ad-e58f-7d12-86b9-79ee87fb05ca,https://app.deweydata.io/api/v1/downloads/019810ad-e58f-7d12-86b9-79ee87fb05ca/link,2020-01-22,2020-01-22,True,2020,1,2020-01-22
211,5,https://app.deweydata.io/api/v1/downloads/019810ad-e58f-7d12-86b9-79f312365cdf/link,2020-01-22,part-00001-tid-7266976242521856861-bcb5c004-3529-4d22-99bc-86a85a30b4b6-5840-1-c000.snappy.parquet,.snappy.parquet,481712828,2025-02-11T18:49:11.435000+00:00,dwll_019810ad-e58f-7d12-86b9-79f312365cdf,https://app.deweydata.io/api/v1/downloads/019810ad-e58f-7d12-86b9-79f312365cdf/link,2020-01-22,2020-01-22,True,2020,1,2020-01-22
212,5,https://app.deweydata.io/api/v1/downloads/019810ad-e58f-7d12-86b9-7a0a82034fb4/link,2020-01-22,part-00002-tid-7266976242521856861-bcb5c004-3529-4d22-99bc-86a85a30b4b6-5841-1-c000.snappy.parquet,.snappy.parquet,481226255,2025-02-11T18:53:05.277000+00:00,dwll_019810ad-e58f-7d12-86b9-7a0a82034fb4,https://app.deweydata.io/api/v1/downloads/019810ad-e58f-7d12-86b9-7a0a82034fb4/link,2020-01-22,2020-01-22,True,2020,1,2020-01-22
213,5,https://app.deweydata.io/api/v1/downloads/019810ad-e58f-7d12-86b9-7a1c106f0220/link,2020-01-22,part-00003-tid-7266976242521856861-bcb5c004-3529-4d22-99bc-86a85a30b4b6-5842-1-c000.snappy.parquet,.snappy.parquet,480967811,2025-02-11T18:56:14.331000+00:00,dwll_019810ad-e58f-7d12-86b9-7a1c106f0220,https://app.deweydata.io/api/v1/downloads/019810ad-e58f-7d12-86b9-7a1c106f0220/link,2020-01-22,2020-01-22,True,2020,1,2020-01-22
214,5,https://app.deweydata.io/api/v1/downloads/019810ad-e58f-7d12-86b9-7a236e031d90/link,2020-01-22,part-00004-tid-7266976242521856861-bcb5c004-3529-4d22-99bc-86a85a30b4b6-5843-1-c000.snappy.parquet,.snappy.parquet,480341552,2025-02-11T18:59:54.012000+00:00,dwll_019810ad-e58f-7d12-86b9-7a236e031d90,https://app.deweydata.io/api/v1/downloads/019810ad-e58f-7d12-86b9-7a236e031d90/link,2020-01-22,2020-01-22,True,2020,1,2020-01-22
