index,page,link,partition_key,file_name,file_extension,file_size_bytes,modified_at,external_id,download_link,partition_key_dt,date,is_weekday,year,month,date_dt
1280,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-38bf47832f68/link,2023-08-06,part-00000-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46760-1-c000.snappy.parquet,.snappy.parquet,9320350,2025-02-11T19:10:01.247000+00:00,dwll_01980a92-b07f-7ec2-bd68-38bf47832f68,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-38bf47832f68/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1281,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-38cbafe6154a/link,2023-08-06,part-00001-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46761-1-c000.snappy.parquet,.snappy.parquet,9207976,2025-02-11T19:11:14.858000+00:00,dwll_01980a92-b07f-7ec2-bd68-38cbafe6154a,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-38cbafe6154a/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1282,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-38d049efc0da/link,2023-08-06,part-00002-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46762-1-c000.snappy.parquet,.snappy.parquet,9473930,2025-02-11T19:11:36.547000+00:00,dwll_01980a92-b07f-7ec2-bd68-38d049efc0da,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-38d049efc0da/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1283,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-38e851b47d64/link,2023-08-06,part-00003-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46763-1-c000.snappy.parquet,.snappy.parquet,9370763,2025-02-11T19:09:17.939000+00:00,dwll_01980a92-b07f-7ec2-bd68-38e851b47d64,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-38e851b47d64/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1284,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-38f8b3576307/link,2023-08-06,part-00004-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46764-1-c000.snappy.parquet,.snappy.parquet,9455263,2025-02-11T19:09:41.148000+00:00,dwll_01980a92-b07f-7ec2-bd68-38f8b3576307,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-38f8b3576307/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1285,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-390a15447435/link,2023-08-06,part-00005-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46765-1-c000.snappy.parquet,.snappy.parquet,9321021,2025-02-11T19:10:01.566000+00:00,dwll_01980a92-b07f-7ec2-bd68-390a15447435,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-390a15447435/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1286,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-39112eced1d3/link,2023-08-06,part-00006-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46766-1-c000.snappy.parquet,.snappy.parquet,9309268,2025-02-11T19:11:14.944000+00:00,dwll_01980a92-b07f-7ec2-bd68-39112eced1d3,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-39112eced1d3/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1287,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-392c57d6db4a/link,2023-08-06,part-00007-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46767-1-c000.snappy.parquet,.snappy.parquet,9372712,2025-02-11T19:09:17.960000+00:00,dwll_01980a92-b07f-7ec2-bd68-392c57d6db4a,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-392c57d6db4a/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1288,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-393b99302a1f/link,2023-08-06,part-00008-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46768-1-c000.snappy.parquet,.snappy.parquet,9426792,2025-02-11T19:09:41.178000+00:00,dwll_01980a92-b07f-7ec2-bd68-393b99302a1f,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-393b99302a1f/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1289,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-394c8b2cb268/link,2023-08-06,part-00009-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46769-1-c000.snappy.parquet,.snappy.parquet,9536451,2025-02-11T19:10:01.497000+00:00,dwll_01980a92-b07f-7ec2-bd68-394c8b2cb268,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-394c8b2cb268/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1290,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-39524255d0bb/link,2023-08-06,part-00010-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46770-1-c000.snappy.parquet,.snappy.parquet,9330607,2025-02-11T19:11:15.088000+00:00,dwll_01980a92-b07f-7ec2-bd68-39524255d0bb,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-39524255d0bb/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1291,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-39636ed4e3b9/link,2023-08-06,part-00011-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46771-1-c000.snappy.parquet,.snappy.parquet,9364835,2025-02-11T19:11:36.497000+00:00,dwll_01980a92-b07f-7ec2-bd68-39636ed4e3b9,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-39636ed4e3b9/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1292,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-397c38e1e5d4/link,2023-08-06,part-00012-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46772-1-c000.snappy.parquet,.snappy.parquet,9246916,2025-02-11T19:09:18.023000+00:00,dwll_01980a92-b07f-7ec2-bd68-397c38e1e5d4,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-397c38e1e5d4/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1293,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-3982ae0ebb75/link,2023-08-06,part-00013-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46773-1-c000.snappy.parquet,.snappy.parquet,9274742,2025-02-11T19:09:41.347000+00:00,dwll_01980a92-b07f-7ec2-bd68-3982ae0ebb75,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-3982ae0ebb75/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1294,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-399587bb9c34/link,2023-08-06,part-00014-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46774-1-c000.snappy.parquet,.snappy.parquet,9327518,2025-02-11T19:10:01.373000+00:00,dwll_01980a92-b07f-7ec2-bd68-399587bb9c34,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-399587bb9c34/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1295,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-39a6752efc7c/link,2023-08-06,part-00015-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46775-1-c000.snappy.parquet,.snappy.parquet,9265071,2025-02-11T19:11:15.036000+00:00,dwll_01980a92-b07f-7ec2-bd68-39a6752efc7c,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-39a6752efc7c/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1296,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-39bd5c90ab8a/link,2023-08-06,part-00016-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46776-1-c000.snappy.parquet,.snappy.parquet,9341342,2025-02-11T19:11:36.646000+00:00,dwll_01980a92-b07f-7ec2-bd68-39bd5c90ab8a,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-39bd5c90ab8a/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1297,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-39c4f00fd473/link,2023-08-06,part-00017-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46777-1-c000.snappy.parquet,.snappy.parquet,9352163,2025-02-11T19:09:41.300000+00:00,dwll_01980a92-b07f-7ec2-bd68-39c4f00fd473,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-39c4f00fd473/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
1298,26,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-39dc964943cf/link,2023-08-06,part-00018-tid-617122391696470292-a788ab6b-0389-4d48-b927-3e416e2ee392-46778-1-c000.snappy.parquet,.snappy.parquet,9351703,2025-02-11T19:10:01.363000+00:00,dwll_01980a92-b07f-7ec2-bd68-39dc964943cf,https://app.deweydata.io/api/v1/downloads/01980a92-b07f-7ec2-bd68-39dc964943cf/link,2023-08-06,2023-08-06,False,2023,8,2023-08-06
